date,Temp [C],precipitation [mm],rain [mm],snowfall [cm],cloud [%],cloud_l [%],cloud_m [%],cloud_h [%],wind [km/h],GHI [W/m²],DR [W/m²],DNI [W/m²],is_day,sunshine_duration
09-04-2018 08:00,6.8,0.3,0.3,0.0,81.600006,0.0,98.0,76.0,19.914215,98.0,86.0,32.08413,1.0,0.0
09-04-2018 09:00,6.65,0.2,0.2,0.0,89.4,0.0,99.0,100.0,21.900904,148.0,119.0,57.75914,1.0,0.0
09-04-2018 10:00,6.55,0.0,0.0,0.0,83.100006,0.0,89.0,99.0,24.162947,193.0,176.0,28.185312,1.0,0.0
09-04-2018 11:00,6.55,0.0,0.0,0.0,81.0,3.0,81.0,99.0,24.066206,297.0,207.0,134.25993,1.0,2227.7979
09-04-2018 12:00,6.5,0.0,0.0,0.0,75.3,0.0,76.0,99.0,24.195107,387.0,255.0,188.81616,1.0,3600.0
09-04-2018 13:00,6.75,0.0,0.0,0.0,79.5,0.0,86.0,93.0,25.35637,331.0,251.0,116.36998,1.0,1691.0994
09-04-2018 14:00,6.9,0.0,0.0,0.0,58.800003,0.0,49.0,98.0,24.774696,346.0,234.0,176.02834,1.0,3480.85
09-04-2018 15:00,6.9,0.1,0.1,0.0,88.200005,1.0,97.0,97.0,25.02971,278.0,217.0,111.11177,1.0,1533.3531
09-04-2018 16:00,6.95,0.0,0.0,0.0,90.3,2.0,99.0,97.0,27.238943,172.0,142.0,69.503136,1.0,285.09406
09-04-2018 17:00,6.9,0.0,0.0,0.0,94.5,5.0,100.0,100.0,27.776047,65.0,64.0,3.4223804,1.0,0.0
09-04-2018 18:00,6.9,0.0,0.0,0.0,89.700005,0.0,100.0,99.0,29.363731,35.0,35.0,0.0,1.0,0.0
09-04-2018 19:00,7.1,0.0,0.0,0.0,86.4,0.0,94.0,100.0,30.699368,2.0,2.0,0.0,0.0,0.0
09-04-2018 20:00,7.4,0.0,0.0,0.0,92.700005,3.0,100.0,100.0,31.826931,0.0,0.0,0.0,0.0,0.0
09-04-2018 21:00,7.65,0.1,0.1,0.0,93.3,5.0,99.0,98.0,31.452133,0.0,0.0,0.0,0.0,0.0
09-04-2018 22:00,7.65,1.1,1.1,0.0,81.3,8.0,74.0,99.0,31.452133,0.0,0.0,0.0,0.0,0.0
09-04-2018 23:00,7.75,0.8,0.8,0.0,97.8,18.0,99.0,74.0,32.726357,0.0,0.0,0.0,0.0,0.0
10-04-2018 00:00,8.1,0.1,0.1,0.0,100.0,20.0,95.0,91.0,25.582806,0.0,0.0,0.0,0.0,0.0
10-04-2018 01:00,8.55,0.0,0.0,0.0,100.0,21.0,99.0,91.0,22.314194,0.0,0.0,0.0,0.0,0.0
10-04-2018 02:00,9.45,0.0,0.0,0.0,96.3,19.0,90.0,84.0,25.942488,0.0,0.0,0.0,0.0,0.0
10-04-2018 03:00,9.95,0.0,0.0,0.0,72.9,4.0,69.0,93.0,25.772078,0.0,0.0,0.0,0.0,0.0
10-04-2018 04:00,9.8,0.0,0.0,0.0,54.600002,1.0,44.0,91.0,25.12016,0.0,0.0,0.0,0.0,0.0
10-04-2018 05:00,9.5,0.0,0.0,0.0,38.7,1.0,15.0,96.0,22.392464,0.0,0.0,0.0,1.0,0.0
10-04-2018 06:00,9.3,0.0,0.0,0.0,40.2,0.0,19.0,96.0,19.862083,30.0,25.0,43.633144,1.0,0.0
10-04-2018 07:00,9.2,0.0,0.0,0.0,28.2,0.0,0.0,94.0,16.548256,129.0,96.0,141.4052,1.0,2442.1558
10-04-2018 08:00,9.3,0.0,0.0,0.0,26.1,2.0,0.0,81.0,15.484185,282.0,126.0,411.03,1.0,3600.0
10-04-2018 09:00,9.6,0.0,0.0,0.0,40.500004,4.0,50.0,23.0,16.179987,432.0,123.0,609.00824,1.0,3600.0
10-04-2018 10:00,9.75,0.0,0.0,0.0,83.700005,1.0,89.0,98.0,14.57889,538.0,158.0,624.7779,1.0,3600.0
10-04-2018 11:00,9.95,0.0,0.0,0.0,88.8,1.0,97.0,99.0,14.830076,569.0,236.0,493.2031,1.0,3600.0
10-04-2018 12:00,9.8,0.0,0.0,0.0,96.9,15.0,94.0,90.0,15.716793,552.0,298.0,360.93842,1.0,3600.0
10-04-2018 13:00,9.55,0.0,0.0,0.0,93.3,7.0,95.0,100.0,14.982228,565.0,249.0,456.70282,1.0,3600.0
10-04-2018 14:00,9.55,0.0,0.0,0.0,74.700005,0.0,78.0,93.0,16.548256,441.0,274.0,260.69897,1.0,3600.0
10-04-2018 15:00,9.3,0.0,0.0,0.0,24.300001,0.0,32.0,17.0,22.45315,454.0,178.0,498.8737,1.0,3600.0
10-04-2018 16:00,9.45,0.0,0.0,0.0,22.2,0.0,24.0,26.0,24.627789,350.0,113.0,543.7407,1.0,3600.0
10-04-2018 17:00,8.9,0.0,0.0,0.0,13.5,1.0,6.0,30.0,24.216522,192.0,94.0,330.55167,1.0,3600.0
10-04-2018 18:00,8.55,0.0,0.0,0.0,6.9000006,1.0,4.0,12.0,25.076267,85.0,45.0,271.30283,1.0,3467.4294
10-04-2018 19:00,8.5,0.0,0.0,0.0,18.6,3.0,12.0,29.0,25.992401,6.0,5.0,14.306764,0.0,0.0
10-04-2018 20:00,8.7,0.0,0.0,0.0,25.2,7.0,11.0,41.0,27.169865,0.0,0.0,0.0,0.0,0.0
10-04-2018 21:00,8.85,0.0,0.0,0.0,45.0,27.0,11.0,47.0,25.44566,0.0,0.0,0.0,0.0,0.0
10-04-2018 22:00,8.75,1.5,1.5,0.0,46.5,12.0,15.0,89.0,19.839235,0.0,0.0,0.0,0.0,0.0
10-04-2018 23:00,8.6,2.2,2.2,0.0,22.5,7.0,23.0,8.0,15.778516,0.0,0.0,0.0,0.0,0.0
11-04-2018 00:00,8.4,0.0,0.0,0.0,32.4,3.0,9.0,81.0,23.363974,0.0,0.0,0.0,0.0,0.0
11-04-2018 01:00,8.65,0.0,0.0,0.0,4.2000003,1.0,5.0,1.0,27.532352,0.0,0.0,0.0,0.0,0.0
11-04-2018 02:00,8.8,0.0,0.0,0.0,14.400001,2.0,19.0,4.0,28.576382,0.0,0.0,0.0,0.0,0.0
11-04-2018 03:00,8.65,0.0,0.0,0.0,2.6999998,3.0,0.0,0.0,29.775719,0.0,0.0,0.0,0.0,0.0
11-04-2018 04:00,8.45,0.0,0.0,0.0,13.5,15.0,0.0,0.0,31.355152,0.0,0.0,0.0,0.0,0.0
11-04-2018 05:00,8.3,0.0,0.0,0.0,24.3,27.0,0.0,0.0,27.51116,0.0,0.0,0.0,1.0,0.0
11-04-2018 06:00,8.35,0.0,0.0,0.0,27.3,22.0,0.0,25.0,26.302181,42.0,25.0,144.74272,1.0,1465.9141
11-04-2018 07:00,8.55,0.0,0.0,0.0,19.8,20.0,3.0,0.0,25.199999,158.0,71.0,364.0079,1.0,3600.0
11-04-2018 08:00,8.8,0.0,0.0,0.0,12.599999,14.0,0.0,0.0,24.130743,305.0,106.0,516.9219,1.0,3600.0
11-04-2018 09:00,9.1,0.0,0.0,0.0,14.400001,0.0,24.0,0.0,22.380884,449.0,118.0,645.73126,1.0,3600.0
11-04-2018 10:00,9.45,0.0,0.0,0.0,12.6,0.0,21.0,0.0,22.79684,504.0,154.0,570.7766,1.0,3600.0
11-04-2018 11:00,9.3,0.0,0.0,0.0,15.0,6.0,16.0,0.0,24.696104,603.0,158.0,654.4731,1.0,3600.0
11-04-2018 12:00,9.4,0.0,0.0,0.0,45.600002,7.0,63.0,5.0,26.574244,663.0,157.0,714.4115,1.0,3600.0
11-04-2018 13:00,9.5,0.1,0.1,0.0,57.600002,5.0,88.0,1.0,26.674032,507.0,256.0,360.47592,1.0,3600.0
11-04-2018 14:00,8.8,0.0,0.0,0.0,22.5,9.0,24.0,0.0,31.826931,511.0,199.0,483.83392,1.0,3600.0
11-04-2018 15:00,8.75,0.0,0.0,0.0,21.599998,23.0,1.0,1.0,35.450405,440.0,157.0,507.675,1.0,3600.0
11-04-2018 16:00,8.6,0.0,0.0,0.0,53.1,57.0,3.0,0.0,35.452232,335.0,116.0,497.6601,1.0,3600.0
11-04-2018 17:00,9.2,0.0,0.0,0.0,29.4,18.0,22.0,0.0,35.261623,191.0,90.0,335.86508,1.0,3600.0
11-04-2018 18:00,9.15,0.0,0.0,0.0,23.099998,17.0,13.0,0.0,35.09769,82.0,43.0,260.73956,1.0,3569.987
11-04-2018 19:00,9.2,0.0,0.0,0.0,13.199999,12.0,4.0,0.0,34.608715,7.0,5.0,27.738632,0.0,0.0
11-04-2018 20:00,9.55,0.0,0.0,0.0,11.999999,12.0,2.0,0.0,31.104082,0.0,0.0,0.0,0.0,0.0
11-04-2018 21:00,9.45,0.0,0.0,0.0,21.3,23.0,1.0,0.0,30.124065,0.0,0.0,0.0,0.0,0.0
11-04-2018 22:00,9.15,0.0,0.0,0.0,29.699999,31.0,3.0,0.0,29.795301,0.0,0.0,0.0,0.0,0.0
11-04-2018 23:00,8.7,0.0,0.0,0.0,18.9,11.0,15.0,0.0,29.601109,0.0,0.0,0.0,0.0,0.0
12-04-2018 00:00,8.25,0.0,0.0,0.0,11.7,13.0,0.0,0.0,28.71437,0.0,0.0,0.0,0.0,0.0
12-04-2018 01:00,8.15,0.0,0.0,0.0,30.0,24.0,14.0,0.0,28.266306,0.0,0.0,0.0,0.0,0.0
12-04-2018 02:00,8.05,0.0,0.0,0.0,43.8,22.0,13.0,54.0,26.476522,0.0,0.0,0.0,0.0,0.0
12-04-2018 03:00,7.85,0.0,0.0,0.0,31.5,8.0,0.0,81.0,26.758923,0.0,0.0,0.0,0.0,0.0
12-04-2018 04:00,7.7,0.0,0.0,0.0,24.900002,8.0,0.0,59.0,27.322077,0.0,0.0,0.0,0.0,0.0
12-04-2018 05:00,7.5,0.0,0.0,0.0,30.599998,18.0,1.0,46.0,28.146843,0.0,0.0,0.0,1.0,0.0
12-04-2018 06:00,7.4,0.0,0.0,0.0,33.0,19.0,4.0,45.0,29.28418,46.0,31.0,124.72377,1.0,1191.3931
12-04-2018 07:00,7.55,0.0,0.0,0.0,21.899998,12.0,13.0,11.0,30.972555,169.0,79.0,368.01422,1.0,3600.0
12-04-2018 08:00,7.8,0.0,0.0,0.0,14.1,10.0,8.0,1.0,30.274265,321.0,102.0,561.0759,1.0,3600.0
12-04-2018 09:00,8.45,0.0,0.0,0.0,15.900001,6.0,17.0,1.0,31.087412,457.0,114.0,662.5138,1.0,3600.0
12-04-2018 10:00,8.4,0.0,0.0,0.0,66.6,9.0,54.0,87.0,30.888754,545.0,144.0,648.76544,1.0,3600.0
12-04-2018 11:00,8.5,1.3,1.3,0.0,42.600002,13.0,45.0,13.0,31.950888,466.0,208.0,376.85565,1.0,3600.0
12-04-2018 12:00,8.9,0.0,0.0,0.0,50.100002,15.0,43.0,36.0,28.712116,485.0,178.0,430.72464,1.0,3600.0
12-04-2018 13:00,9.45,0.0,0.0,0.0,95.4,7.0,100.0,97.0,26.260265,496.0,218.0,396.79306,1.0,3600.0
12-04-2018 14:00,9.7,0.0,0.0,0.0,54.9,3.0,38.0,98.0,23.584808,166.0,159.0,10.784981,1.0,0.0
12-04-2018 15:00,10.05,0.1,0.1,0.0,100.0,40.0,88.0,100.0,22.565422,348.0,250.0,174.50584,1.0,3435.1753
12-04-2018 16:00,10.25,0.0,0.0,0.0,97.5,12.0,99.0,91.0,19.592731,235.0,195.0,90.04907,1.0,901.4722
12-04-2018 17:00,9.75,0.0,0.0,0.0,77.4,6.0,84.0,72.0,18.532133,92.0,85.0,22.956963,1.0,0.0
12-04-2018 18:00,9.4,0.0,0.0,0.0,66.600006,16.0,60.0,54.0,16.418526,43.0,37.0,39.153095,1.0,0.0
12-04-2018 19:00,9.25,0.0,0.0,0.0,86.1,58.0,7.0,99.0,19.881649,7.0,6.0,13.460905,0.0,0.0
12-04-2018 20:00,9.45,0.0,0.0,0.0,89.399994,46.0,33.0,94.0,20.65848,0.0,0.0,0.0,0.0,0.0
12-04-2018 21:00,9.5,0.0,0.0,0.0,77.7,26.0,47.0,87.0,21.566973,0.0,0.0,0.0,0.0,0.0
12-04-2018 22:00,10.0,0.0,0.0,0.0,40.800003,17.0,0.0,85.0,20.774214,0.0,0.0,0.0,0.0,0.0
12-04-2018 23:00,10.55,0.0,0.0,0.0,79.5,7.0,73.0,98.0,20.87379,0.0,0.0,0.0,0.0,0.0
13-04-2018 00:00,9.55,0.0,0.0,0.0,0.9,1.0,0.0,0.0,12.522619,0.0,0.0,0.0,0.0,0.0
13-04-2018 01:00,9.45,0.0,0.0,0.0,27.0,6.0,0.0,72.0,13.276144,0.0,0.0,0.0,0.0,0.0
13-04-2018 02:00,9.05,0.0,0.0,0.0,39.6,23.0,0.0,63.0,11.165805,0.0,0.0,0.0,0.0,0.0
13-04-2018 03:00,8.7,0.0,0.0,0.0,33.0,18.0,0.0,56.0,7.289444,0.0,0.0,0.0,0.0,0.0
13-04-2018 04:00,8.65,0.0,0.0,0.0,50.4,23.0,0.0,99.0,8.825508,0.0,0.0,0.0,0.0,0.0
13-04-2018 05:00,8.5,0.0,0.0,0.0,33.9,5.0,0.0,98.0,8.4963045,0.0,0.0,0.0,1.0,0.0
13-04-2018 06:00,8.65,0.0,0.0,0.0,29.400002,0.0,0.0,98.0,10.086427,48.0,34.0,113.787544,1.0,1048.9973
13-04-2018 07:00,9.15,0.0,0.0,0.0,20.1,0.0,0.0,67.0,11.923557,166.0,93.0,291.98178,1.0,3600.0
13-04-2018 08:00,9.75,0.0,0.0,0.0,24.300001,0.0,0.0,81.0,16.610792,347.0,86.0,659.79175,1.0,3600.0
13-04-2018 09:00,10.1,0.0,0.0,0.0,29.7,0.0,0.0,99.0,19.734436,486.0,108.0,723.08453,1.0,3600.0
13-04-2018 10:00,9.9,0.0,0.0,0.0,29.7,0.0,0.0,99.0,19.453327,552.0,199.0,566.6997,1.0,3600.0
13-04-2018 11:00,9.95,0.0,0.0,0.0,45.0,17.0,0.0,99.0,20.304129,559.0,275.0,412.07077,1.0,3600.0
13-04-2018 12:00,8.55,0.0,0.0,0.0,100.0,79.0,0.0,99.0,18.668005,552.0,319.0,324.89728,1.0,3600.0
13-04-2018 13:00,8.6,0.0,0.0,0.0,91.8,69.0,0.0,99.0,17.610588,467.0,330.0,194.36488,1.0,3600.0
13-04-2018 14:00,8.4,0.0,0.0,0.0,100.0,70.0,77.0,98.0,16.87398,401.0,319.0,125.5382,1.0,1966.1461
13-04-2018 15:00,8.3,0.0,0.0,0.0,100.0,91.0,77.0,99.0,18.671474,434.0,233.0,355.3291,1.0,3600.0
13-04-2018 16:00,8.05,0.0,0.0,0.0,100.0,67.0,84.0,99.0,20.304129,227.0,201.0,57.997196,1.0,0.0
13-04-2018 17:00,7.75,0.0,0.0,0.0,88.8,2.0,95.0,100.0,20.46941,123.0,114.0,29.118675,1.0,0.0
13-04-2018 18:00,7.6,0.0,0.0,0.0,91.8,2.0,100.0,100.0,20.674156,49.0,48.0,6.3481445,1.0,0.0
13-04-2018 19:00,7.45,0.0,0.0,0.0,90.00001,0.0,100.0,100.0,17.238699,4.0,4.0,0.0,0.0,0.0
13-04-2018 20:00,7.4,0.0,0.0,0.0,92.4,6.0,100.0,90.0,13.441071,0.0,0.0,0.0,0.0,0.0
13-04-2018 21:00,7.4,0.0,0.0,0.0,100.0,24.0,99.0,73.0,13.084402,0.0,0.0,0.0,0.0,0.0
13-04-2018 22:00,7.4,0.0,0.0,0.0,100.0,98.0,94.0,75.0,11.367109,0.0,0.0,0.0,0.0,0.0
13-04-2018 23:00,7.45,0.0,0.0,0.0,100.0,100.0,94.0,87.0,14.05845,0.0,0.0,0.0,0.0,0.0
14-04-2018 00:00,7.5,0.0,0.0,0.0,100.0,88.0,100.0,89.0,14.04,0.0,0.0,0.0,0.0,0.0
14-04-2018 01:00,7.5,0.0,0.0,0.0,100.0,80.0,98.0,97.0,12.7279215,0.0,0.0,0.0,0.0,0.0
14-04-2018 02:00,7.5,0.0,0.0,0.0,100.0,85.0,96.0,100.0,13.358861,0.0,0.0,0.0,0.0,0.0
14-04-2018 03:00,7.55,0.0,0.0,0.0,100.0,100.0,65.0,100.0,12.496719,0.0,0.0,0.0,0.0,0.0
14-04-2018 04:00,7.6,0.0,0.0,0.0,100.0,95.0,25.0,100.0,13.910169,0.0,0.0,0.0,0.0,0.0
14-04-2018 05:00,7.6,0.0,0.0,0.0,100.0,100.0,47.0,100.0,14.264361,0.0,0.0,0.0,1.0,0.0
14-04-2018 06:00,7.75,0.0,0.0,0.0,100.0,100.0,35.0,100.0,14.113653,24.0,24.0,0.0,1.0,0.0
14-04-2018 07:00,8.05,0.0,0.0,0.0,100.0,99.0,23.0,95.0,15.986595,85.0,82.0,11.747043,1.0,0.0
14-04-2018 08:00,8.2,0.0,0.0,0.0,100.0,100.0,36.0,98.0,14.264361,172.0,156.0,39.925747,1.0,0.0
14-04-2018 09:00,8.5,0.0,0.0,0.0,100.0,100.0,38.0,98.0,14.168641,235.0,203.0,60.640137,1.0,19.204102
14-04-2018 10:00,8.8,0.0,0.0,0.0,100.0,100.0,19.0,99.0,15.990646,348.0,272.0,121.09174,1.0,1832.7523
14-04-2018 11:00,8.75,0.0,0.0,0.0,100.0,100.0,0.0,98.0,16.45007,373.0,307.0,95.14083,1.0,1054.225
14-04-2018 12:00,8.7,0.0,0.0,0.0,100.0,99.0,0.0,95.0,18.03237,414.0,305.0,151.08037,1.0,2732.411
14-04-2018 13:00,8.8,0.0,0.0,0.0,100.0,100.0,0.0,88.0,16.434305,463.0,290.0,243.99396,1.0,3600.0
14-04-2018 14:00,8.7,0.0,0.0,0.0,53.699997,56.0,0.0,11.0,15.141414,441.0,293.0,225.1757,1.0,3600.0
14-04-2018 15:00,8.6,0.0,0.0,0.0,90.0,100.0,0.0,0.0,13.441071,444.0,188.0,449.3532,1.0,3600.0
14-04-2018 16:00,8.3,0.0,0.0,0.0,90.0,100.0,0.0,0.0,9.72,273.0,189.0,185.69702,1.0,3600.0
14-04-2018 17:00,8.0,0.0,0.0,0.0,75.6,84.0,0.0,0.0,5.95906,136.0,118.0,57.470055,1.0,0.0
14-04-2018 18:00,7.8,0.0,0.0,0.0,51.3,57.0,0.0,0.0,3.319036,61.0,53.0,49.4503,1.0,0.0
14-04-2018 19:00,7.75,0.0,0.0,0.0,23.4,26.0,0.0,0.0,2.2768397,8.0,7.0,12.716455,0.0,0.0
14-04-2018 20:00,7.5,0.0,0.0,0.0,33.0,2.0,4.0,96.0,4.2136917,0.0,0.0,0.0,0.0,0.0
14-04-2018 21:00,7.45,0.0,0.0,0.0,68.4,2.0,63.0,96.0,0.35999998,0.0,0.0,0.0,0.0,0.0
14-04-2018 22:00,7.3,0.2,0.2,0.0,63.300003,0.0,56.0,99.0,1.8,0.0,0.0,0.0,0.0,0.0
14-04-2018 23:00,7.4,0.0,0.0,0.0,91.50001,8.0,95.0,91.0,5.937272,0.0,0.0,0.0,0.0,0.0
15-04-2018 00:00,7.95,0.0,0.0,0.0,68.100006,0.0,64.0,99.0,9.531505,0.0,0.0,0.0,0.0,0.0
15-04-2018 01:00,7.9,0.0,0.0,0.0,75.9,0.0,77.0,99.0,10.739833,0.0,0.0,0.0,0.0,0.0
15-04-2018 02:00,7.95,0.4,0.4,0.0,89.700005,0.0,100.0,99.0,9.346143,0.0,0.0,0.0,0.0,0.0
15-04-2018 03:00,7.95,0.5,0.5,0.0,88.200005,2.0,94.0,100.0,10.105681,0.0,0.0,0.0,0.0,0.0
15-04-2018 04:00,8.05,1.0,1.0,0.0,100.0,14.0,98.0,100.0,11.183201,0.0,0.0,0.0,0.0,0.0
15-04-2018 05:00,8.1,1.4,1.4,0.0,100.0,100.0,100.0,100.0,13.684735,0.0,0.0,0.0,1.0,0.0
15-04-2018 06:00,8.15,1.0,1.0,0.0,100.0,100.0,95.0,93.0,14.869351,7.0,7.0,0.0,1.0,0.0
15-04-2018 07:00,8.25,0.4,0.4,0.0,100.0,100.0,100.0,76.0,16.299694,52.0,50.0,7.6715045,1.0,0.0
15-04-2018 08:00,8.35,0.2,0.2,0.0,100.0,100.0,100.0,0.0,18.72,60.0,60.0,0.0,1.0,0.0
15-04-2018 09:00,8.5,0.0,0.0,0.0,100.0,93.0,68.0,0.0,17.81909,127.0,127.0,0.0,1.0,0.0
15-04-2018 10:00,8.85,0.0,0.0,0.0,41.7,43.0,5.0,0.0,16.454008,315.0,182.0,210.3455,1.0,3600.0
15-04-2018 11:00,9.2,0.0,0.0,0.0,45.6,48.0,4.0,0.0,14.408997,602.0,181.0,603.00757,1.0,3600.0
15-04-2018 12:00,9.35,0.0,0.0,0.0,11.7,9.0,6.0,0.0,10.823973,583.0,194.0,536.00037,1.0,3600.0
15-04-2018 13:00,9.55,0.0,0.0,0.0,20.4,18.0,7.0,0.0,8.654986,646.0,158.0,684.27203,1.0,3600.0
15-04-2018 14:00,9.85,0.0,0.0,0.0,48.9,47.0,11.0,0.0,9.9571085,598.0,145.0,685.0099,1.0,3600.0
15-04-2018 15:00,9.9,0.0,0.0,0.0,41.100002,43.0,4.0,0.0,9.531505,493.0,138.0,618.77765,1.0,3600.0
15-04-2018 16:00,9.65,0.0,0.0,0.0,67.5,34.0,14.0,95.0,9.3669195,362.0,125.0,519.30786,1.0,3600.0
15-04-2018 17:00,9.35,0.0,0.0,0.0,100.0,49.0,46.0,99.0,7.7043357,175.0,106.0,217.45045,1.0,3600.0
15-04-2018 18:00,10.05,0.0,0.0,0.0,98.100006,22.0,81.0,99.0,5.0528407,45.0,43.0,12.04689,1.0,0.0
15-04-2018 19:00,9.05,0.1,0.1,0.0,100.0,69.0,96.0,100.0,6.5693827,6.0,6.0,0.0,0.0,0.0
15-04-2018 20:00,8.8,0.0,0.0,0.0,97.8,9.0,100.0,99.0,9.605998,0.0,0.0,0.0,0.0,0.0
15-04-2018 21:00,8.95,0.0,0.0,0.0,86.40001,1.0,93.0,99.0,10.799999,0.0,0.0,0.0,0.0,0.0
15-04-2018 22:00,9.2,0.0,0.0,0.0,77.700005,5.0,99.0,46.0,11.885453,0.0,0.0,0.0,0.0,0.0
15-04-2018 23:00,9.6,0.1,0.1,0.0,76.8,18.0,92.0,18.0,14.417988,0.0,0.0,0.0,0.0,0.0
16-04-2018 00:00,10.1,0.0,0.0,0.0,54.0,2.0,81.0,12.0,15.39184,0.0,0.0,0.0,0.0,0.0
16-04-2018 01:00,9.3,0.2,0.2,0.0,33.0,0.0,55.0,0.0,16.992609,0.0,0.0,0.0,0.0,0.0
16-04-2018 02:00,8.9,0.2,0.2,0.0,61.800003,2.0,100.0,0.0,14.021525,0.0,0.0,0.0,0.0,0.0
16-04-2018 03:00,8.9,0.2,0.2,0.0,47.4,0.0,79.0,0.0,15.696165,0.0,0.0,0.0,0.0,0.0
16-04-2018 04:00,8.55,0.0,0.0,0.0,7.2,2.0,9.0,0.0,17.0763,0.0,0.0,0.0,0.0,0.0
16-04-2018 05:00,8.2,0.0,0.0,0.0,9.9,9.0,3.0,0.0,18.218275,2.0,2.0,0.0,1.0,0.0
16-04-2018 06:00,8.25,0.0,0.0,0.0,9.0,10.0,0.0,0.0,19.61587,63.0,35.0,213.50581,1.0,2727.9841
16-04-2018 07:00,8.35,0.0,0.0,0.0,63.300003,38.0,0.0,97.0,18.626305,192.0,74.0,443.61917,1.0,3600.0
16-04-2018 08:00,8.6,0.0,0.0,0.0,100.0,100.0,0.0,40.0,20.746122,315.0,137.0,433.15402,1.0,3600.0
16-04-2018 09:00,8.55,0.0,0.0,0.0,92.4,100.0,3.0,2.0,21.470612,433.0,182.0,467.01956,1.0,3600.0
16-04-2018 10:00,8.6,0.0,0.0,0.0,100.0,100.0,32.0,26.0,20.65848,426.0,267.0,249.639,1.0,3600.0
16-04-2018 11:00,8.7,0.0,0.0,0.0,100.0,86.0,38.0,81.0,21.638964,462.0,275.0,266.16104,1.0,3600.0
16-04-2018 12:00,9.05,0.0,0.0,0.0,68.700005,52.0,14.0,45.0,23.933908,538.0,299.0,327.40677,1.0,3600.0
16-04-2018 13:00,9.0,0.0,0.0,0.0,58.2,44.0,7.0,48.0,25.233404,599.0,263.0,468.44992,1.0,3600.0
16-04-2018 14:00,8.95,0.0,0.0,0.0,20.699999,23.0,0.0,0.0,23.977188,611.0,175.0,655.3354,1.0,3600.0
16-04-2018 15:00,8.8,0.0,0.0,0.0,0.9,1.0,0.0,0.0,21.67487,535.0,130.0,701.07544,1.0,3600.0
16-04-2018 16:00,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.620804,417.0,96.0,697.25507,1.0,3600.0
16-04-2018 17:00,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.328207,267.0,76.0,594.2753,1.0,3600.0
16-04-2018 18:00,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.148247,117.0,49.0,399.42987,1.0,3600.0
16-04-2018 19:00,8.3,0.0,0.0,0.0,1.8,2.0,0.0,0.0,18.440998,14.0,9.0,60.27794,0.0,1.1165642
16-04-2018 20:00,8.3,0.0,0.0,0.0,5.9999995,6.0,1.0,0.0,19.134262,0.0,0.0,0.0,0.0,0.0
16-04-2018 21:00,8.25,0.0,0.0,0.0,3.2999997,3.0,1.0,0.0,17.782686,0.0,0.0,0.0,0.0,0.0
16-04-2018 22:00,8.1,0.0,0.0,0.0,5.1,5.0,1.0,0.0,17.399586,0.0,0.0,0.0,0.0,0.0
16-04-2018 23:00,7.9,0.0,0.0,0.0,0.6,0.0,1.0,0.0,15.379206,0.0,0.0,0.0,0.0,0.0
17-04-2018 00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.386591,0.0,0.0,0.0,0.0,0.0
17-04-2018 01:00,8.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,19.483284,0.0,0.0,0.0,0.0,0.0
17-04-2018 02:00,7.85,0.0,0.0,0.0,9.900001,0.0,0.0,33.0,18.782204,0.0,0.0,0.0,0.0,0.0
17-04-2018 03:00,7.75,0.0,0.0,0.0,13.500001,0.0,0.0,45.0,19.201874,0.0,0.0,0.0,0.0,0.0
17-04-2018 04:00,7.95,0.0,0.0,0.0,12.3,0.0,0.0,41.0,19.734436,0.0,0.0,0.0,0.0,0.0
17-04-2018 05:00,8.25,0.0,0.0,0.0,32.4,11.0,9.0,57.0,22.148045,2.0,2.0,0.0,1.0,0.0
17-04-2018 06:00,8.65,0.0,0.0,0.0,36.0,1.0,13.0,91.0,23.110207,61.0,41.0,149.46785,1.0,2129.7217
17-04-2018 07:00,9.5,0.0,0.0,0.0,46.5,8.0,19.0,93.0,23.770906,157.0,110.0,173.27489,1.0,3398.2466
17-04-2018 08:00,10.5,0.0,0.0,0.0,49.5,0.0,36.0,93.0,27.51116,298.0,157.0,338.96155,1.0,3600.0
17-04-2018 09:00,11.4,0.0,0.0,0.0,71.1,0.0,75.0,87.0,26.661882,463.0,156.0,566.15015,1.0,3600.0
17-04-2018 10:00,11.65,0.0,0.0,0.0,54.0,0.0,44.0,92.0,27.14123,375.0,242.0,207.32668,1.0,3600.0
17-04-2018 11:00,11.55,0.0,0.0,0.0,85.8,0.0,94.0,98.0,29.204409,518.0,285.0,329.58475,1.0,3600.0
17-04-2018 12:00,12.4,0.0,0.0,0.0,39.9,0.0,20.0,93.0,28.657898,487.0,336.0,205.67555,1.0,3600.0
17-04-2018 13:00,12.2,0.0,0.0,0.0,31.500002,0.0,10.0,85.0,27.971327,656.0,204.0,626.6387,1.0,3600.0
17-04-2018 14:00,12.35,0.0,0.0,0.0,72.3,0.0,78.0,85.0,28.091534,631.0,159.0,705.243,1.0,3600.0
17-04-2018 15:00,12.4,0.0,0.0,0.0,18.300001,0.0,1.0,59.0,26.865265,504.0,180.0,557.0625,1.0,3600.0
